"endTime","artistName","trackName","msPlayed"
"2023-03-04 02:26","Santaflow","Jura por Tu Dios - Streaming Remaster",62097
"2023-03-04 02:26","Porta","Amor",1534
"2023-03-04 02:26","C-Kan","Un Par De Balas",1843
"2023-03-04 02:29","Geek Music","The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",150879
"2023-03-04 02:33","Danna Paola","El Primer Dia Sin Ti",234413
"2023-03-04 02:36","Zara Larsson","WOW",179091
"2023-03-04 02:38","Porta","Mal Acostumbrados",122368
"2023-03-04 16:04","Tessa Violet","BREAKDOWN",218228
"2023-03-04 16:08","MisterWives","Revolution",230440
"2023-03-04 16:11","Tessa Violet","I Like (the idea of) You",168480
"2023-03-04 16:13","Tessa Violet","Words Ain't Enough",124415
"2023-03-04 16:16","TINI","Consejo de Amor (feat. Morat)",199720
"2023-03-04 16:19","Iggy Azalea","Switch",189600
"2023-03-04 16:22","MisterWives","alone",194853
"2023-03-04 16:23","Pharrell Williams","Happy - From ""Despicable Me 2""",1000
"2023-03-04 16:23","Porta","Mi Rosa Negra",1440
"2023-03-04 16:23","C-Kan","Dejame en Paz",870
"2023-03-04 16:23","TINI","Princesa",0
"2023-03-04 16:23","C-Kan","Vuelve (feat. MC Davo)",970
"2023-03-04 16:23","MisterWives","ghost",1010
"2023-03-04 16:23","MisterWives","love me true",860
"2023-03-04 16:23","Porta","Solo un Poco Más de Mí",3533
"2023-03-04 16:23","Porta","Mi Frikimundo",840
"2023-03-04 16:26","Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",175873
"2023-03-04 16:29","Santa RM","Ve por Ello - Bonus Track",208000
"2023-03-04 16:30","Margo Guryan","Come to Me Slowly",68626
"2023-03-04 16:34","K'NAAN","Bang Bang",186533
"2023-03-04 16:38","Iron & Wine","Passing Afternoon",241213
"2023-03-04 16:41","Bebe Rexha","I'm a Mess",195519
"2023-03-04 16:45","Tessa Violet","Haze",226440
"2023-03-04 16:48","MisterWives","Queens",193946
"2023-03-04 16:51","MisterWives","whywhywhy",200680
"2023-03-04 16:52","Porta","Voces En Mi Interior (Con Santaflow)",14347
"2023-03-04 16:55","K/DA","I'LL SHOW YOU",198611
"2023-03-04 16:57","Santa RM","Daño Colateral",106028
"2023-03-04 19:11","Greeicy","Más Fuerte",3380
"2023-03-04 19:11","Porta","Nunca volverá",1160
"2023-03-04 19:11","MisterWives","find my way home",740
"2023-03-04 19:11","C-Kan","No Haces Na",840
"2023-03-04 19:11","Porta","Dragon Ball GT Rap",810
"2023-03-04 19:11","Porta","Algo Ha Cambiado",820
"2023-03-04 19:11","Danna Paola","El Primer Dia Sin Ti",7720
"2023-03-04 19:11","MisterWives","Riptide",1060
"2023-03-04 19:11","Porta","Vengo Desde Abajo",730
"2023-03-04 19:14","Pitbull","Baddest Girl In Town",183906
"2023-03-04 19:15","C-Kan","Ten La Tuya",2920
"2023-03-04 19:15","Porta","Nota De Suicidio (Con Soma)",10113
"2023-03-04 19:15","MisterWives","muse",910
"2023-03-04 19:15","John Newman","Love Me Again",1540
"2023-03-04 19:15","Cali Y El Dandee","Yo Te Esperaré",1430
"2023-03-04 19:15","Santa RM","Conquístame",1350
"2023-03-04 19:22","Keyblade","Los Héroes Nunca Mueren (Overwatch Mega Rap)",433136
"2023-03-04 19:25","MisterWives","rock bottom",190480
"2023-03-04 19:26","K/DA","DRUM GO DUM",1130
"2023-03-04 19:26","MisterWives","Queens",670
"2023-03-04 19:26","Porta","Sin Fin",800
"2023-03-04 19:26","MisterWives","love me true",29153
"2023-03-04 19:26","Porta","Acción Y Reacción",630
"2023-03-04 19:28","MisterWives","Jingle Bell Rock -Spotify Singles Holiday",142893
"2023-03-04 19:33","C-Kan","M-E-X-I-C-O",272342
"2023-03-04 19:36","Porta","Mi Rosa Negra",166304
"2023-03-06 11:06","Porta","Nunca volverá",6143
"2023-03-06 11:06","C-Kan","No Haces Na",576
"2023-03-06 11:06","Porta","Algo Ha Cambiado",1325
"2023-03-06 11:11","MisterWives","Riptide",253200
"2023-03-06 11:13","MisterWives","find my way home",158586
"2023-03-06 11:18","Porta","Dragon Ball GT Rap",301559
"2023-03-06 11:22","Porta","Vengo Desde Abajo",239293
"2023-03-06 11:25","Greeicy","Más Fuerte",184760
"2023-03-06 11:29","Danna Paola","El Primer Dia Sin Ti",234413
"2023-03-06 11:34","Santa RM","Dame una Hora",279813
"2023-03-06 11:37","C-Kan","Mujer Bonita",193923
"2023-03-06 11:40","MisterWives","Coffins",188653
"2023-03-06 11:45","C-Kan","M-E-X-I-C-O",272342
"2023-03-06 11:46","Porta","Inmortal",85613
"2023-03-06 11:50","Tessa Violet","Crush",216266
"2023-03-06 11:54","Porta","He Cambiado",261859
"2023-03-06 11:58","lovelytheband","buzz cut (feat. MisterWives)",218775
"2023-03-06 12:03","Porta","La Bella Y La Bestia (Con Norykko)",308946
"2023-03-06 12:07","MisterWives","Kings And Queens",212973
"2023-03-06 12:10","PUBLIC","Make You Mine",232906
"2023-03-06 12:13","Tessa Violet","I Wan'na Be Like You (The Monkey Song)",149706
"2023-03-06 12:16","MisterWives","No Need For Dreaming",195440
"2023-03-06 12:21","MisterWives","Same Drugs",264586
"2023-03-06 12:24","MisterWives","Easy",211417
"2023-03-06 12:28","K/DA","DRUM GO DUM",200914
"2023-03-06 12:34","Santa RM","Los Más Buscados - Remix",374058
"2023-03-06 12:38","Porta","Víctima y Verdugo",247173
"2023-03-06 12:41","Keyblade","Deadpool vs Deathstroke (Épicas Batallas de Rap del Frikismo T2)",197143
"2023-03-06 12:44","MisterWives","the end",194893
"2023-03-06 12:49","MisterWives","Out Of Tune Piano",269066
"2023-03-06 12:53","Porta","Corazón, Boli y Papel",267193
"2023-03-06 12:57","Porta","Imagina",237573
"2023-03-06 13:00","Santa RM","Yo Vengo",178480
"2023-03-06 13:01","Tessa Violet","Prelude",63965
"2023-03-06 13:06","C-Kan","Ten La Tuya",293616
"2023-03-06 13:12","Porta","Nuestra Historia de Dos",313940
"2023-03-06 13:15","Marshmello","FRIENDS",202620
"2023-03-06 13:18","MisterWives","Reflections",186440
"2023-03-06 13:21","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",164205
"2023-03-06 13:24","MisterWives","Box Around The Sun",214120
"2023-03-06 13:29","Porta","Nueva Generación",269440
"2023-03-06 13:32","MisterWives","Never Give Up On Me",174266
"2023-03-06 13:35","C-Kan","Ayer, Hoy & Manana",188007
"2023-03-06 13:38","MisterWives","Ride - Recorded at Spotify Studios NYC",209542
"2023-03-06 13:42","MisterWives","Imagination Infatuation",213586
"2023-03-06 13:45","Aitana","Lo Malo - Remix",184009
"2023-03-06 13:48","MisterWives","oxygen",198146
"2023-03-06 13:52","K'NAAN","Bang Bang",186533
"2023-03-06 13:54","MisterWives","Band Camp",166760
"2023-03-06 13:59","Porta","Palabras Mudas (Con Gema)",284186
"2023-03-06 14:03","Porta","Tela de Araña",243916
"2023-03-06 14:06","MisterWives","Jingle Bell Rock -Spotify Singles Holiday",142893
"2023-03-06 14:08","Zara Larsson","So Good (feat. Ty Dolla $ign)",166706
"2023-03-06 14:13","C-Kan","Donde Estan?",271084
"2023-03-06 14:17","C-Kan","La Calle Sabe De Mi Nombre",222218
"2023-03-06 14:19","Tessa Violet","Words Ain't Enough",124365
"2023-03-06 14:22","Porta","Sin Fin",14508
"2023-03-06 14:22","Porta","Sé Tu Mismo",198973
"2023-03-06 14:24","Porta","Tetris Rap 1.5",96273
"2023-03-06 14:30","Luna Snow","Tonight - From ""Marvel Future Fight""/Future Fight Firsts Remix",140087
"2023-03-06 14:30","Cali Y El Dandee","Gol",1416
"2023-03-06 14:30","Tessa Violet","Dream",1198
"2023-03-06 14:34","Cali Y El Dandee","Gol",222680
"2023-03-06 14:37","Tessa Violet","Dream",204493
"2023-03-06 14:41","MisterWives","3 small words",193026
"2023-03-06 14:45","C-Kan","Vivo La Vida Cantando",230010
"2023-03-06 14:47","MisterWives","over the rainbow",176906
"2023-03-06 14:51","MisterWives","SUPERBLOOM",213546
"2023-03-06 14:55","Cali Y El Dandee","Yo Te Esperaré",232253
"2023-03-06 14:59","Porta","Acción Y Reacción",263173
"2023-03-06 15:03","MisterWives","Hurricane",239186
"2023-03-06 15:06","Tessa Violet","Feelin",184488
"2023-03-06 15:11","C-Kan","Aparece",252000
"2023-03-06 15:14","Natalia Lafourcade","En el 2000",215000
"2023-03-06 15:17","MisterWives","Oh Love",197706
"2023-03-06 15:21","Marshmello","FRIENDS",202620
"2023-03-06 15:24","Halsey","Without Me",201660
"2023-03-06 15:28","Porta","Tras el Cristal",233773
"2023-03-06 15:30","Porta","Sin Ti",133613
"2023-03-06 15:35","Santa RM","Conquístame",305946
"2023-03-06 15:39","True Damage","GIANTS",191720
"2023-03-06 15:53","Porta","Hay Siempre un Sentimiento Muerto en un Corazón Roto",256875
"2023-03-07 01:06","Tessa Violet","Crush",216266
"2023-03-07 01:09","Bebe Rexha","I Got You",191786
"2023-03-07 01:11","MisterWives","Stepped On A Bee",83081
"2023-03-07 01:14","Clean Bandit","Symphony (feat. Zara Larsson)",212733
"2023-03-07 01:17","Seraphine","POP/STARS",160500
"2023-03-07 01:24","Keyblade","Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo)",391809
"2023-03-07 01:27","Zara Larsson","Lush Life",201122
"2023-03-07 01:32","Mark Ronson","Uptown Funk (feat. Bruno Mars)",269666
"2023-03-07 01:36","Rosa Walton","I Really Want to Stay at Your House",246652
"2023-03-07 01:37","Porta","Animales racionales",69321
"2023-03-07 01:37","MisterWives","Drummer Boy",1918
"2023-03-07 01:37","Tessa Violet","Interlude III",1880
"2023-03-07 01:40","K/DA","THE BADDEST",162600
"2023-03-07 01:43","Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",175873
"2023-03-07 01:45","Tessa Violet","YES MOM",162360
"2023-03-07 01:48","Melodico","Hablan De Mi",179987
"2023-03-07 01:52","Tessa Violet","Not over You",193493
"2023-03-07 01:58","Keyblade","Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo)",391809
"2023-03-07 02:05","Keyblade","Los Héroes Nunca Mueren (Overwatch Mega Rap)",433136
"2023-03-07 02:09","K/DA","POP/STARS",191100
"2023-03-07 02:12","Smash Mouth","All Star",200373
"2023-03-07 02:16","Porta","Amor",261333
"2023-03-07 02:19","MisterWives","Vagabond",185866
"2023-03-07 02:22","Tessa Violet","Bored",183380
"2023-03-07 02:26","MisterWives","Chasing This",240266
"2023-03-07 02:32","Porta","Nota De Suicidio (Con Soma)",312573
"2023-03-07 02:37","Porta","Aprecia Lo Que Tienes",313080
"2023-03-07 02:39","Pete Yorn","Relator",153813
"2023-03-07 02:44","Porta","Mi Rosa Negra 1.5",245454
"2023-03-07 02:47","TINI","Quiero Volver",183899
"2023-03-07 02:51","MisterWives","Oceans",252266
"2023-03-07 02:55","Santa RM","Proyecto X",245340
"2023-03-07 02:58","Madison Beer","Dear Society",179576
"2023-03-07 03:05","Porta","Dragon Ball Rap Super",412476
"2023-03-07 03:08","MisterWives","Twisted Tongue",202093
"2023-03-07 03:14","Porta","Acción y Reacción 1.5",333732
"2023-03-07 03:16","Post Malone","Sunflower - Spider-Man: Into the Spider-Verse",157560
"2023-03-07 03:21","Ima Robot","Greenback Boogie",297705
"2023-03-07 03:25","Lupillo Rivera","Grandes Ligas",240000
"2023-03-07 03:28","MisterWives","running in place",182440
"2023-03-07 03:34","Porta","Realidad Virtual",312020
"2023-03-07 03:39","Porta","El 90% de Mí Eres Tu",336614
"2023-03-07 03:43","Tessa Violet","Crush",216266
"2023-03-07 03:46","Tessa Violet","I Like (the idea of) You",168480
"2023-03-07 03:50","Keyblade","Fibonacci",254972
"2023-03-07 03:54","MisterWives","Our Own House",232186
"2023-03-07 03:58","Porta","Querida Alma Gemela",228026
"2023-03-07 04:01","Zara Larsson","Ruin My Life",190050
"2023-03-07 04:05","Tessa Violet","Honest",252146
"2023-03-07 04:09","Clean Bandit","Symphony (feat. Zara Larsson)",212733
"2023-03-07 04:13","Porta","No Hay Truco 1.5",243913
"2023-03-07 04:16","MisterWives","SUPERBLOOM",213546
"2023-03-07 04:22","Zara Larsson","She's Not Me, Pt. 1 & 2",332382
"2023-03-07 04:25","K'NAAN","Bang Bang",186533
"2023-03-07 04:30","C-Kan","Voy Por El Sueno de Muchos (feat. Zimple)",309459
"2023-03-07 04:33","MisterWives","rock bottom",190480
"2023-03-07 04:38","MisterWives","valentine's day",266466
"2023-03-07 04:41","Luna Snow","Fly Away - From ""MARVEL Future Fight""",206880
"2023-03-07 04:44","Tessa Violet","On My Own",176093
"2023-03-07 04:49","Porta","Estados",300826
"2023-03-07 04:52","Luna Snow","Flow - From ""Marvel Super War""/Soundtrack Version",181935
"2023-03-07 04:58","Porta","No Hay Truco",361029
"2023-03-07 05:01","MisterWives","stories",172693
"2023-03-07 05:05","MisterWives","My Brother",237613
"2023-03-07 05:08","MisterWives","Best I Can Do",202133
"2023-03-07 05:12","Porta","Mal Acostumbrados",208173
"2023-03-07 05:15","Lorde","Royals",190185
"2023-03-07 05:18","INNA","In Your Eyes - Radio Edit",197336
"2023-03-07 05:21","Santa RM","En Este Track",171755
"2023-03-07 05:26","Porta","Dragon Ball Rap 1.5",289396
"2023-03-07 05:30","Doja Cat","Say So",237893
"2023-03-07 05:33","K/DA","THE BADDEST",162600
"2023-03-07 05:36","C-Kan","Mi Canción",200000
"2023-03-07 05:40","Luna Snow","I Really Wanna",210861
"2023-03-07 05:45","Porta","Dragon Ball Super Broly Rap",244440
"2023-03-07 05:48","Luna Snow","I Really Wanna",210861
"2023-03-07 05:53","Porta","Dragon Ball Super Broly Rap",295652
"2023-03-07 05:56","Porta","Logro Desbloqueado",180066
"2023-03-07 05:59","Santaflow","La Locura Está en Mí - Streaming Remaster",203573
"2023-03-07 06:05","Porta","Trastorno Bipolar (Con Christian)",343253
"2023-03-07 06:08","Porta","Media vida",195266
"2023-03-07 06:14","Porta","Bruce Wayne",309333
"2023-03-07 06:17","MisterWives","Wrongside",209893
"2023-03-07 06:20","T.I.","No Mediocre (feat. Iggy Azalea)",201600
"2023-03-07 06:25","Clean Bandit","Rockabye (feat. Sean Paul & Anne-Marie)",251173
"2023-03-07 06:28","MisterWives","Only Human",231226
"2023-03-07 06:32","TINI","Te Quiero Más",205173
"2023-03-07 06:35","Santa RM","Cuídala Bien",211389
"2023-03-07 06:38","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",163870
"2023-03-07 06:41","MisterWives","it's my turn",194373
"2023-03-07 06:44","Porta","Tetris Rap + Outro",136347
"2023-03-07 06:47","Tessa Violet","Bored",184401
"2023-03-07 06:51","Zara Larsson","Ain't My Fault",224030
"2023-03-07 06:54","C-Kan","Quiero Que Sepas (feat. MC Magic)",218075
"2023-03-07 06:58","K'NAAN","Wavin' Flag - Coca-Cola® Spanish Celebration Mix",232466
"2023-03-07 07:04","Porta","Escribo Poco",348269
"2023-03-07 07:08","Santaflow","Sin Miedo a Caer",256194
"2023-03-07 07:11","Laura Shigihara","Zombies on Your Lawn",159381
"2023-03-07 07:14","Zara Larsson","Don't Worry Bout Me",208811
"2023-03-07 07:18","MisterWives","Where Do We Go From Here?",231670
"2023-03-07 07:22","K/DA","MORE",217088
"2023-03-07 07:26","Tessa Violet","Games",221051
"2023-03-07 07:30","Porta","Mi Cuento de Hadas",254612
"2023-03-07 07:33","Porta","No Hay Final Feliz",169066
"2023-03-07 07:37","C-Kan","De Que Me Sirve",272000
"2023-03-07 07:41","K/DA","MORE",217088
"2023-03-07 07:46","Porta","En Boca De Tantos",313266
"2023-03-07 07:50","Porta","La Primera Vez",252373
"2023-03-07 07:53","Aitana","Lo Malo",180831
"2023-03-07 07:57","C-Kan","Un Par De Balas",228092
"2023-03-07 08:00","David Guetta","I'm Good (Blue)",175238
"2023-03-07 08:08","C-Kan","Esta Vida Me Encanta Remix (feat. Smoky, MC Davo, T-Killa, Don Aero, Tanke, Little el Crack, Big Metra, Santa RM, Zimple & DJ Maxo)",471185
"2023-03-07 08:20","Santaflow","Las Cartas Sobre la Mesa",705004
"2023-03-07 08:23","Zara Larsson","WOW",179091
"2023-03-07 08:29","Porta","Harto y Cansado",375656
"2023-03-07 08:32","Tessa Violet","Bored",183380
"2023-03-07 08:35","Tessa Violet","I Don't Get to Say I Love You Anymore",210013
"2023-03-07 08:39","League of Legends","Legends Never Die",235000
"2023-03-07 08:43","Zarcort","Five Nights at Freddy's (feat. Kronno)",213694
"2023-03-07 08:47","Tessa Violet","Games",221051
"2023-03-07 08:50","Tessa Violet","Dream",206493
"2023-03-07 08:57","Santaflow","Segundos Fuera - Streaming Remaster",388721
"2023-03-07 09:01","Porta","Imperfecto",255567
"2023-03-07 09:08","Keyblade","Los Héroes Nunca Mueren (Overwatch Mega Rap)",433136
"2023-03-07 09:12","Porta","Rap & Roll",223636
"2023-03-07 09:15","Porta","Cree en Ti",185362
"2023-03-07 09:18","Cavetown","Smoke Signals (feat. Tessa Violet)",208966
"2023-03-07 09:21","Zara Larsson","Poster Girl",177054
"2023-03-07 09:28","Porta","Cosas de la Vida",403349
"2023-03-07 09:32","Porta","Siento Luego Existo",237826
"2023-03-07 09:35","Zara Larsson","Ruin My Life",190931
"2023-03-07 09:39","Bebe Rexha","F.F.F. (feat. G-Eazy)",202400
"2023-03-07 09:42","Zara Larsson","Never Forget You",213427
"2023-03-07 09:44","Porta","Dragon Ball Rap",119880
"2023-03-07 09:48","Tessa Violet","Games",209748
"2023-03-07 09:51","Bizarrap","Quevedo: Bzrp Music Sessions, Vol. 52",198937
"2023-03-07 09:54","K/DA","VILLAIN",199125
"2023-03-07 09:57","Geek Music","The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",150879
"2023-03-07 10:01","Zara Larsson","Only You",222373
"2023-03-07 10:04","Keyblade","A Fuego Lento",208965
"2023-03-07 10:08","Porta","Equilibrio",235505
"2023-03-07 10:35","Tessa Violet","Bad Ideas",179173
"2023-03-07 10:38","Tessa Violet","Bad Ideas",179173
"2023-03-07 10:41","Zara Larsson","WOW",179091
"2023-03-07 10:45","Miguel Bosé","Aire soy (feat. Ximena Sariñana)",248049
"2023-03-07 10:49","Carla Morrison","Eres Tú",228253
"2023-03-07 10:52","Porta","Días Grises",233353
"2023-03-07 10:57","Porta","He Vuelto",287573
"2023-03-07 11:02","Porta","Entre Avenidas y Aceras",257779
"2023-03-07 11:05","Keyblade","Deadpool vs Deathstroke (Épicas Batallas de Rap del Frikismo T2)",197143
"2023-03-07 11:08","MisterWives","Not Your Way",186933
"2023-03-07 11:11","MisterWives","Machine",210426
"2023-03-07 11:15","Keyblade","Final del Juego (Avengers Endgame Rap)",209878
"2023-03-07 11:18","Bebe Rexha","The Way I Are (Dance with Somebody) [feat. Lil Wayne]",187787
"2023-03-07 11:21","Post Malone","Sunflower - Spider-Man: Into the Spider-Verse",158040
"2023-03-07 11:25","Porta","Aprendizaje",272088
"2023-03-07 11:29","Carla Morrison","Eres Tú",228253
"2023-03-07 11:32","MisterWives","7-2",176600
"2023-03-07 11:36","C-Kan","Mama Me Dijo Un Dia",221803
"2023-03-07 11:40","John Newman","Love Me Again",239894
"2023-03-07 11:44","Santaflow","Jura por Tu Dios - Streaming Remaster",237524
"2023-03-07 11:48","Santaflow","Jura por Tu Dios",239160
"2023-03-07 11:52","Porta","Reset",271680
"2023-03-07 11:58","Santa RM","Favor Con Favor",331401
"2023-03-07 12:01","Ariana Grande","Problem",193920
"2023-03-07 12:05","Porta","Goku Vs Jiren Rap",235291
"2023-03-07 12:08","MisterWives","coming up for air",192293
"2023-03-07 12:12","Jax Anderson","Good Day (feat. MisterWives and Curtis Roach)",216000
"2023-03-07 12:15","MisterWives","decide to be happy",207493
"2023-03-07 12:18","Tessa Violet","Wishful Drinking",195110
"2023-03-07 12:22","Porta","Espejismos",211977
"2023-03-07 19:50","Tessa Violet","BREAKDOWN",218228
"2023-03-07 19:52","Marshmello","FRIENDS",870
"2023-03-07 19:52","Porta","Nunca volverá",730
"2023-03-07 19:52","Madison Beer","Dear Society",149641
"2023-03-07 19:52","Porta","Equilibrio",700
"2023-03-07 19:52","Porta","Media vida",1020
"2023-03-07 19:52","MisterWives","Imagination Infatuation",970
"2023-03-07 19:52","Aitana","Lo Malo",1240
"2023-03-07 19:52","Tessa Violet","Interlude III",700
"2023-03-07 19:52","Zara Larsson","Only You",990
"2023-03-07 19:52","Porta","Estados",260
"2023-03-07 19:52","Porta","Mi Cuento de Hadas",980
"2023-03-07 19:52","Porta","Acción y Reacción 1.5",740
"2023-03-07 19:54","David Guetta","I'm Good (Blue)",93580
"2023-03-08 01:35","Porta","Espejismos",6891
"2023-03-08 01:35","Tessa Violet","Wishful Drinking",673
"2023-03-08 01:35","Porta","Amor",996
"2023-03-08 01:39","K/DA","MORE",217088
"2023-03-08 01:43","MisterWives","Reflections",186440
"2023-03-08 01:49","Santaflow","Segundos Fuera - Streaming Remaster",388721
"2023-03-08 01:52","Santa RM","En Este Track",171755
"2023-03-08 01:56","MisterWives","coming up for air",192293
"2023-03-08 02:00","Carla Morrison","Eres Tú",228253
"2023-03-08 02:04","MisterWives","Coffins",3200
"2023-03-08 02:04","Porta","Media vida",16594
"2023-03-08 02:04","Porta","Dragon Ball Rap 1.5",1916
"2023-03-08 02:04","Keyblade","Deadpool vs Deathstroke (Épicas Batallas de Rap del Frikismo T2)",197143
"2023-03-08 02:07","TINI","Quiero Volver",183899
"2023-03-08 02:11","K'NAAN","Wavin' Flag - Coca-Cola® Spanish Celebration Mix",232466
"2023-03-08 02:16","Ima Robot","Greenback Boogie",297705
"2023-03-08 02:19","Bebe Rexha","I Got You",191786
"2023-03-08 02:23","Porta","Mi Cuento de Hadas",254612
"2023-03-08 02:26","Tessa Violet","Bored",183380
"2023-03-08 02:30","MisterWives","Stepped On A Bee",227405
"2023-03-08 02:34","Santa RM","Proyecto X",245340
"2023-03-08 02:35","Porta","Animales racionales",61722
"2023-03-08 07:55","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",163870
"2023-03-08 07:58","T.I.","No Mediocre (feat. Iggy Azalea)",201600
"2023-03-08 08:03","Porta","En Boca De Tantos",313266
"2023-03-08 08:06","MisterWives","muse",172080
"2023-03-08 08:09","Bebe Rexha","Meant to Be (feat. Florida Georgia Line)",164205
"2023-03-08 08:12","MisterWives","Ride - Recorded at Spotify Studios NYC",209542
"2023-03-08 08:14","Porta","Dragon Ball Rap",119880
"2023-03-08 08:18","MisterWives","love me true",196266
"2023-03-08 08:21","MisterWives","Vagabond",185866
"2023-03-08 08:24","Zarcort","Five Nights at Freddy's (feat. Kronno)",213694
"2023-03-08 08:28","Porta","Querida Alma Gemela",228026
"2023-03-08 08:31","C-Kan","Mi Canción",200000
"2023-03-08 08:35","Carla Morrison","Eres Tú",228253
"2023-03-08 08:41","Porta","Escribo Poco",348269
"2023-03-08 08:44","Zara Larsson","Lush Life",201122
"2023-03-08 08:48","MisterWives","Kings And Queens",212973
"2023-03-08 08:55","Porta","Cosas de la Vida",403349
"2023-03-08 09:00","Zara Larsson","She's Not Me, Pt. 1 & 2",332382
"2023-03-08 09:04","C-Kan","Mama Me Dijo Un Dia",221803
"2023-03-08 09:07","Aitana","Lo Malo - Remix",184009
"2023-03-08 09:11","MisterWives","Box Around The Sun",214120
"2023-03-08 09:14","Halsey","Without Me",201660
"2023-03-08 09:19","Porta","Nuestra Historia de Dos",313940
"2023-03-08 09:24","C-Kan","M-E-X-I-C-O",272342
"2023-03-08 09:30","Keyblade","Los Vengadores vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo)",391809
"2023-03-08 09:34","Ariana Grande","Problem",193920
"2023-03-08 09:36","Tessa Violet","I Like (the idea of) You",168480
"2023-03-08 09:40","Zara Larsson","Never Forget You",213427
"2023-03-08 09:44","lovelytheband","buzz cut (feat. MisterWives)",218775
"2023-03-08 09:45","Porta","Sin Fin",97653
"2023-03-08 09:49","MisterWives","Hurricane",239186
"2023-03-08 09:56","Keyblade","Los Héroes Nunca Mueren (Overwatch Mega Rap)",433136
"2023-03-08 10:00","Luna Snow","Tonight - From ""Marvel Future Fight""/Future Fight Firsts Remix",184320
"2023-03-08 10:03","MisterWives","Where Do We Go From Here?",231670
"2023-03-08 10:07","Tessa Violet","I Don't Get to Say I Love You Anymore",210013
"2023-03-08 10:11","Keyblade","Fibonacci",254972
"2023-03-08 10:14","Zara Larsson","Ruin My Life",190931
"2023-03-08 10:18","Porta","Goku Vs Jiren Rap",235291
"2023-03-08 10:21","Zara Larsson","Poster Girl",177054
"2023-03-08 10:26","Porta","Nueva Generación",269440
"2023-03-08 10:30","Porta","Acción Y Reacción",263173
"2023-03-08 10:34","Porta","He Cambiado",261859
"2023-03-08 10:41","Porta","Dragon Ball Rap Super",412476
"2023-03-08 10:45","Santaflow","La Locura Está en Mí - Streaming Remaster",203573
"2023-03-08 10:48","K/DA","POP/STARS",191100
"2023-03-08 10:52","Porta","Víctima y Verdugo",247173
"2023-03-08 10:57","MisterWives","Out Of Tune Piano",269066
"2023-03-08 11:00","Bebe Rexha","F.F.F. (feat. G-Eazy)",202400
"2023-03-08 11:04","Santa RM","Daño Colateral",253781
"2023-03-08 11:07","Luna Snow","Flow - From ""Marvel Super War""/Soundtrack Version",181935
"2023-03-08 11:10","C-Kan","Dejame en Paz",191250
"2023-03-08 11:13","Tessa Violet","YES MOM",162360
"2023-03-08 11:16","Porta","Logro Desbloqueado",180066
"2023-03-08 11:21","Porta","Reset",271680
"2023-03-08 11:24","MisterWives","decide to be happy",207493
"2023-03-08 11:28","Luna Snow","I Really Wanna",210861
"2023-03-08 11:31","Madison Beer","Dear Society",179576
"2023-03-08 11:35","Porta","Tras el Cristal",233773
"2023-03-08 11:38","Iggy Azalea","Switch",189600
"2023-03-08 11:41","MisterWives","SUPERBLOOM",213546
"2023-03-08 11:44","Tessa Violet","Interlude III",169723
"2023-03-08 11:48","Porta","Mal Acostumbrados",208173
"2023-03-08 11:51","C-Kan","Ayer, Hoy & Manana",188007
"2023-03-08 11:54","Tessa Violet","Games",221051
"2023-03-08 11:58","C-Kan","Vivo La Vida Cantando",230010
"2023-03-08 12:02","MisterWives","Our Own House",232186
"2023-03-08 12:06","Porta","Días Grises",233353
"2023-03-08 12:11","MisterWives","Same Drugs",264586
"2023-03-08 12:14","MisterWives","No Need For Dreaming",195440
"2023-03-08 12:18","Santaflow","Sin Miedo a Caer",256194
"2023-03-08 12:21","MisterWives","running in place",182440
"2023-03-08 12:26","Santa RM","Conquístame",305946
"2023-03-08 12:30","Keyblade","A Fuego Lento",208965
"2023-03-08 12:32","Tessa Violet","Words Ain't Enough",124415
"2023-03-08 12:33","Porta","Tetris Rap 1.5",96273
"2023-03-08 12:37","Tessa Violet","BREAKDOWN",218228
"2023-03-08 12:40","MisterWives","alone",194853
"2023-03-08 12:44","Porta","Dragon Ball Super Broly Rap",243769
"2023-03-09 18:53","K/DA","THE BADDEST",432
"2023-03-09 18:53","Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",240
"2023-03-09 18:56","Bebe Rexha","Baby, I'm Jealous (feat. Doja Cat)",175873
"2023-03-09 18:59","TINI","Consejo de Amor (feat. Morat)",199720
"2023-03-09 19:03","MisterWives","Coloring Outside The Lines",231306
"2023-03-09 19:07","MisterWives","Imagination Infatuation",213586
"2023-03-09 19:11","Porta","Nunca volverá",231325
"2023-03-09 19:16","Santa RM","Favor Con Favor",331401
"2023-03-09 19:19","Porta","Sé Tu Mismo",198973
"2023-03-09 19:22","Porta","Tetris Rap + Outro",136347
"2023-03-09 19:25","C-Kan","La Calle Sabe De Mi Nombre",222218
