artistName,trackName,hour,day,month,year,weekday,weekdayName,minutesPlayed,hoursPlayed
K/DA,THE BADDEST,14,7,8,2022,1,domingo,2.71,0.04516666666666667
Zara Larsson,Ruin My Life,14,7,8,2022,1,domingo,3.1675,0.05279166666666667
K/DA,MORE,15,7,8,2022,1,domingo,3.618133333333333,0.06030222222222222
Aitana,Lo Malo,15,7,8,2022,1,domingo,3.01385,0.050230833333333336
Tessa Violet,I Like (the idea of) You,15,7,8,2022,1,domingo,2.808,0.0468
Keyblade,Toma Dos Tazas (Cuphead Rap),15,7,8,2022,1,domingo,2.7112666666666665,0.04518777777777778
MisterWives,Where Do We Go From Here?,15,7,8,2022,1,domingo,3.8611666666666666,0.06435277777777777
Porta,Nota De Suicidio (Con Soma),15,7,8,2022,1,domingo,5.20955,0.08682583333333334
C-Kan,Donde Estan?,15,7,8,2022,1,domingo,4.518066666666667,0.07530111111111111
Zarcort,Five Nights at Freddy's (feat. Kronno),15,7,8,2022,1,domingo,3.5615666666666668,0.059359444444444444
MisterWives,decide to be happy,15,7,8,2022,1,domingo,3.4582166666666665,0.05763694444444444
Santaflow,La Locura Está en Mí - Streaming Remaster,15,7,8,2022,1,domingo,3.3928833333333333,0.05654805555555555
MisterWives,Coffins,15,7,8,2022,1,domingo,3.144216666666667,0.05240361111111111
Porta,Logro Desbloqueado,15,7,8,2022,1,domingo,3.0011,0.05001833333333333
TINI,Te Quiero Más,15,7,8,2022,1,domingo,3.41955,0.0569925
Santa RM,Ve por Ello - Bonus Track,15,7,8,2022,1,domingo,3.466666666666667,0.057777777777777775
Zara Larsson,Don't Worry Bout Me,15,7,8,2022,1,domingo,3.480183333333333,0.05800305555555556
MisterWives,Reflections,15,7,8,2022,1,domingo,3.1073333333333335,0.05178888888888889
C-Kan,Ten La Tuya,15,7,8,2022,1,domingo,4.8936,0.08156
MisterWives,Stepped On A Bee,16,7,8,2022,1,domingo,3.7900833333333335,0.06316805555555556
Miguel Bosé,Aire soy (feat. Ximena Sariñana),16,7,8,2022,1,domingo,4.13415,0.0689025
TINI,Princesa,16,7,8,2022,1,domingo,3.392,0.05653333333333333
Tessa Violet,Wishful Drinking,16,7,8,2022,1,domingo,3.2518333333333334,0.05419722222222222
Porta,Estados,16,7,8,2022,1,domingo,5.013766666666666,0.08356277777777778
Porta,Escribo Poco,16,7,8,2022,1,domingo,5.804483333333334,0.09674138888888889
Porta,Solo un Poco Más de Mí,16,7,8,2022,1,domingo,5.6191,0.09365166666666666
Cavetown,Smoke Signals (feat. Tessa Violet),16,7,8,2022,1,domingo,3.4827666666666666,0.05804611111111111
MisterWives,valentine's day,16,7,8,2022,1,domingo,4.4411,0.07401833333333334
Laura Shigihara,Zombies on Your Lawn,16,7,8,2022,1,domingo,2.65635,0.0442725
Zara Larsson,Ruin My Life,16,7,8,2022,1,domingo,3.1675,0.05279166666666667
Bebe Rexha,I'm a Mess,16,7,8,2022,1,domingo,3.25865,0.054310833333333336
TINI,Quiero Volver,16,7,8,2022,1,domingo,3.066,0.0511
Bebe Rexha,I Got You,16,7,8,2022,1,domingo,0.9700166666666666,0.016166944444444446
Keyblade,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),20,7,8,2022,1,domingo,6.53015,0.10883583333333334
K/DA,POP/STARS,20,7,8,2022,1,domingo,3.185,0.053083333333333337
Porta,Siento Luego Existo,20,7,8,2022,1,domingo,0,0
Porta,Media vida,20,7,8,2022,1,domingo,1.3485166666666666,0.022475277777777778
K/DA,VILLAIN,20,7,8,2022,1,domingo,0.0145,2.4166666666666667e-4
Santa RM,Cuídala Bien,20,7,8,2022,1,domingo,0.011666666666666667,1.9444444444444443e-4
MisterWives,SUPERBLOOM,20,7,8,2022,1,domingo,3.5591,0.059318333333333334
Porta,Tetris Rap 1.5,20,7,8,2022,1,domingo,0.7637166666666667,0.01272861111111111
C-Kan,La Calle Sabe De Mi Nombre,20,7,8,2022,1,domingo,0.014833333333333334,2.4722222222222224e-4
Melodico,Hablan De Mi,20,7,8,2022,1,domingo,2.9997833333333332,0.04999638888888889
Iron & Wine,Passing Afternoon,20,7,8,2022,1,domingo,4.020216666666666,0.06700361111111111
Zara Larsson,So Good (feat. Ty Dolla $ign),20,7,8,2022,1,domingo,2.7784333333333335,0.04630722222222222
Porta,Cree en Ti,20,7,8,2022,1,domingo,3.089366666666667,0.05148944444444444
Porta,No Hay Final Feliz,21,7,8,2022,1,domingo,2.8177666666666665,0.04696277777777778
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),21,7,8,2022,1,domingo,2.73675,0.0456125
Lorde,Royals,21,7,8,2022,1,domingo,0.017833333333333333,2.972222222222222e-4
MisterWives,oxygen,21,7,8,2022,1,domingo,0.019666666666666666,3.277777777777778e-4
C-Kan,"Esta Vida Me Encanta Remix (feat. Smoky, MC Davo, T-Killa, Don Aero, Tanke, Little el Crack, Big Metra, Santa RM, Zimple & DJ Maxo)",21,7,8,2022,1,domingo,0.017,2.8333333333333335e-4
Porta,Harto y Cansado,21,7,8,2022,1,domingo,0.8143166666666667,0.013571944444444444
MisterWives,Jingle Bell Rock -Spotify Singles Holiday,21,7,8,2022,1,domingo,2.38155,0.0396925
Mark Ronson,Uptown Funk (feat. Bruno Mars),21,7,8,2022,1,domingo,0.10226666666666667,0.0017044444444444444
K'NAAN,Bang Bang,21,7,8,2022,1,domingo,3.1088833333333334,0.05181472222222222
Zara Larsson,Poster Girl,21,7,8,2022,1,domingo,0.22936666666666666,0.003822777777777778
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",21,7,8,2022,1,domingo,2.931216666666667,0.04885361111111111
MisterWives,Never Give Up On Me,21,7,8,2022,1,domingo,2.9044333333333334,0.04840722222222222
Tessa Violet,Games,21,7,8,2022,1,domingo,0.8089,0.013481666666666666
MisterWives,Never Give Up On Me,21,7,8,2022,1,domingo,0.020183333333333334,3.363888888888889e-4
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",21,7,8,2022,1,domingo,2.931216666666667,0.04885361111111111
MisterWives,Never Give Up On Me,21,7,8,2022,1,domingo,2.9044333333333334,0.04840722222222222
Tessa Violet,Games,21,7,8,2022,1,domingo,3.6841833333333334,0.06140305555555556
Zara Larsson,WOW,21,7,8,2022,1,domingo,2.98485,0.0497475
MisterWives,Coloring Outside The Lines,22,7,8,2022,1,domingo,3.8551,0.06425166666666667
Doja Cat,Say So,22,7,8,2022,1,domingo,3.9648833333333333,0.06608138888888888
League of Legends,Legends Never Die,22,7,8,2022,1,domingo,3.9166666666666665,0.06527777777777778
TINI,Consejo de Amor,22,7,8,2022,1,domingo,3.328666666666667,0.05547777777777778
Tessa Violet,Bored,22,7,8,2022,1,domingo,3.07335,0.0512225
Miguel Bosé,Aire soy (feat. Ximena Sariñana),22,7,8,2022,1,domingo,4.13415,0.0689025
Porta,Imperfecto,22,7,8,2022,1,domingo,0.52215,0.0087025
C-Kan,No Haces Na,1,8,8,2022,2,lunes,5.358816666666667,0.08931361111111111
Geek Music,"The Spectacular Spider-Man Main Theme (From ""The Spectacular Spider-Man"")",1,8,8,2022,2,lunes,2.51465,0.041910833333333335
MisterWives,Best I Can Do,1,8,8,2022,2,lunes,3.3688833333333332,0.056148055555555555
MisterWives,Machine,1,8,8,2022,2,lunes,3.5071,0.058451666666666666
Porta,El 90% de Mí Eres Tu,1,8,8,2022,2,lunes,0.37305,0.0062175
Luna Snow,I Really Wanna,1,8,8,2022,2,lunes,3.51435,0.0585725
Santa RM,Proyecto X,1,8,8,2022,2,lunes,4.089,0.06815
Santaflow,Las Cartas Sobre la Mesa,1,8,8,2022,2,lunes,1.8629666666666667,0.031049444444444445
Lorde,Royals,1,8,8,2022,2,lunes,0.03166666666666667,5.277777777777777e-4
Bebe Rexha,I'm a Mess,1,8,8,2022,2,lunes,0.063,0.00105
MisterWives,Ride - Recorded at Spotify Studios NYC,1,8,8,2022,2,lunes,0.18133333333333335,0.003022222222222222
MisterWives,3 small words,1,8,8,2022,2,lunes,0.029333333333333333,4.888888888888889e-4
Tessa Violet,Bored,1,8,8,2022,2,lunes,3.07335,0.0512225
Porta,En Boca De Tantos,1,8,8,2022,2,lunes,5.2211,0.08701833333333334
Santaflow,Segundos Fuera - Streaming Remaster,1,8,8,2022,2,lunes,0.03133333333333333,5.222222222222222e-4
Santaflow,Jura por Tu Dios - Streaming Remaster,1,8,8,2022,2,lunes,3.0635166666666667,0.05105861111111111
Melodico,Hablan De Mi,1,8,8,2022,2,lunes,2.9997833333333332,0.04999638888888889
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),1,8,8,2022,2,lunes,2.73675,0.0456125
MisterWives,Out Of Tune Piano,1,8,8,2022,2,lunes,0.0705,0.001175
Keyblade,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),1,8,8,2022,2,lunes,0.05366666666666667,8.944444444444445e-4
Santa RM,No Sé en Qué Te Fallé,1,8,8,2022,2,lunes,3.7205,0.06200833333333333
Porta,Mi Rosa Negra 1.5,1,8,8,2022,2,lunes,0.03833333333333333,6.388888888888889e-4
Laura Shigihara,Zombies on Your Lawn,1,8,8,2022,2,lunes,0.6721166666666667,0.011201944444444445
Porta,Mal Acostumbrados,1,8,8,2022,2,lunes,0.0265,4.4166666666666665e-4
Porta,Reset,1,8,8,2022,2,lunes,0.03666666666666667,6.111111111111111e-4
Porta,Acción Y Reacción,1,8,8,2022,2,lunes,0.09683333333333333,0.0016138888888888889
MisterWives,Easy,1,8,8,2022,2,lunes,3.523616666666667,0.05872694444444444
C-Kan,Aparece,1,8,8,2022,2,lunes,4.2,0.07
MisterWives,Never Give Up On Me,1,8,8,2022,2,lunes,2.9044333333333334,0.04840722222222222
Porta,Dragon Ball Super Broly Rap,1,8,8,2022,2,lunes,4.927533333333334,0.08212555555555555
MisterWives,alone,1,8,8,2022,2,lunes,0.26338333333333336,0.004389722222222222
MisterWives,Coloring Outside The Lines,1,8,8,2022,2,lunes,0.04083333333333333,6.805555555555556e-4
Tessa Violet,Bad Ideas,1,8,8,2022,2,lunes,0.07033333333333333,0.0011722222222222223
Porta,Dragon Ball Rap Super,1,8,8,2022,2,lunes,1.6133333333333333,0.02688888888888889
Tessa Violet,Games,2,8,8,2022,2,lunes,3.6841833333333334,0.06140305555555556
Bebe Rexha,F.F.F. (feat. G-Eazy),2,8,8,2022,2,lunes,0.5631333333333334,0.009385555555555555
C-Kan,Vuelve (feat. MC Davo),2,8,8,2022,2,lunes,0.0195,3.25e-4
MisterWives,stories,2,8,8,2022,2,lunes,0.020166666666666666,3.3611111111111114e-4
K'NAAN,Bang Bang,2,8,8,2022,2,lunes,3.1088833333333334,0.05181472222222222
MisterWives,Box Around The Sun,2,8,8,2022,2,lunes,0.012333333333333333,2.0555555555555556e-4
Porta,No Hay Truco,2,8,8,2022,2,lunes,3.3807666666666667,0.05634611111111111
Porta,Dragon Ball Super Broly Rap,2,8,8,2022,2,lunes,0.012,2e-4
Porta,Cree en Ti,2,8,8,2022,2,lunes,0.012833333333333334,2.138888888888889e-4
MisterWives,love me true,2,8,8,2022,2,lunes,0.012833333333333334,2.138888888888889e-4
Tessa Violet,Words Ain't Enough,2,8,8,2022,2,lunes,0.012833333333333334,2.138888888888889e-4
Margo Guryan,Come to Me Slowly,2,8,8,2022,2,lunes,2.3802166666666666,0.039670277777777777
Lorde,Royals,2,8,8,2022,2,lunes,3.16975,0.05282916666666667
Keyblade,Final del Juego (Avengers Endgame Rap),2,8,8,2022,2,lunes,3.4979666666666667,0.058299444444444445
Bebe Rexha,F.F.F. (feat. G-Eazy),2,8,8,2022,2,lunes,3.3733333333333335,0.05622222222222222
C-Kan,Un Par De Balas,2,8,8,2022,2,lunes,3.8015333333333334,0.0633588888888889
Mark Ronson,Uptown Funk (feat. Bruno Mars),2,8,8,2022,2,lunes,4.494433333333333,0.07490722222222222
Coolio,Gangsta's Paradise,3,8,8,2022,2,lunes,4.01155,0.06685916666666666
MisterWives,Chasing This,3,8,8,2022,2,lunes,4.004433333333333,0.06674055555555555
MisterWives,No Need For Dreaming,3,8,8,2022,2,lunes,3.2573333333333334,0.054288888888888887
Tessa Violet,Games,3,8,8,2022,2,lunes,3.6841833333333334,0.06140305555555556
T.I.,No Mediocre (feat. Iggy Azalea),3,8,8,2022,2,lunes,3.36,0.056
Zara Larsson,Ruin My Life,3,8,8,2022,2,lunes,3.1675,0.05279166666666667
C-Kan,Ten La Tuya,3,8,8,2022,2,lunes,4.8936,0.08156
MisterWives,Out Of Tune Piano,3,8,8,2022,2,lunes,4.4844333333333335,0.07474055555555556
Ima Robot,Greenback Boogie,3,8,8,2022,2,lunes,4.96175,0.08269583333333333
MisterWives,Our Own House,3,8,8,2022,2,lunes,3.8697666666666666,0.06449611111111112
Laura Shigihara,Zombies on Your Lawn,3,8,8,2022,2,lunes,2.65635,0.0442725
Porta,La Primera Vez,3,8,8,2022,2,lunes,4.206216666666666,0.07010361111111112
Keyblade,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),3,8,8,2022,2,lunes,3.2857166666666666,0.054761944444444446
Porta,Palabras Mudas (Con Gema),3,8,8,2022,2,lunes,0.03245,5.408333333333334e-4
Patricio Rey y sus Redonditos de Ricota,Ropa Sucia,12,8,8,2022,2,lunes,0.48533333333333334,0.008088888888888889
K'NAAN,Bang Bang,12,8,8,2022,2,lunes,3.1088833333333334,0.05181472222222222
K'NAAN,Bang Bang,12,8,8,2022,2,lunes,3.1088833333333334,0.05181472222222222
Laura Shigihara,Zombies on Your Lawn,12,8,8,2022,2,lunes,2.65635,0.0442725
TWICE,The Feels,12,8,8,2022,2,lunes,0.016733333333333333,2.788888888888889e-4
Imagine Dragons,Enemy - From the series Arcane League of Legends,12,8,8,2022,2,lunes,0.3139,0.005231666666666667
K'NAAN,Wavin' Flag - Coca-Cola® Spanish Celebration Mix,12,8,8,2022,2,lunes,0.05466666666666667,9.111111111111111e-4
Simple Plan,What's New Scooby-Doo?,12,8,8,2022,2,lunes,1.1449166666666666,0.019081944444444443
Stellar,Ashes,12,8,8,2022,2,lunes,0.028033333333333334,4.672222222222222e-4
Michael Bublé,Sway,12,8,8,2022,2,lunes,0.026333333333333334,4.388888888888889e-4
Rex Orange County,Television / So Far So Good,12,8,8,2022,2,lunes,0.23198333333333335,0.003866388888888889
JAWNY,Honeypie,12,8,8,2022,2,lunes,0.0299,4.983333333333334e-4
Dalterino,March Winds & April Showers,12,8,8,2022,2,lunes,0.03208333333333333,5.347222222222222e-4
Confetti,Rush,12,8,8,2022,2,lunes,0.03506666666666667,5.844444444444444e-4
K'NAAN,ABC's - Chubb Rock Version,12,8,8,2022,2,lunes,0.038016666666666664,6.336111111111112e-4
Imagine Dragons,Bones,12,8,8,2022,2,lunes,0.0175,2.916666666666667e-4
bbno$,edamame (feat. Rich Brian),12,8,8,2022,2,lunes,0.03585,5.975e-4
B.o.B,Nothing on You,12,8,8,2022,2,lunes,1.672,0.027866666666666668
Porta,En Boca De Tantos,12,8,8,2022,2,lunes,5.2211,0.08701833333333334
Santa RM,Daño Colateral,12,8,8,2022,2,lunes,4.229683333333333,0.07049472222222222
Mark Ronson,Uptown Funk (feat. Bruno Mars),12,8,8,2022,2,lunes,4.494433333333333,0.07490722222222222
Tessa Violet,Feelin,12,8,8,2022,2,lunes,3.0748,0.05124666666666667
Tessa Violet,I Wan'na Be Like You (The Monkey Song),12,8,8,2022,2,lunes,2.4951,0.041585
Bebe Rexha,F.F.F. (feat. G-Eazy),12,8,8,2022,2,lunes,1.2124833333333334,0.020208055555555555
PUBLIC,Make You Mine,12,8,8,2022,2,lunes,3.8817666666666666,0.06469611111111111
Porta,Entre Avenidas y Aceras,12,8,8,2022,2,lunes,4.296316666666667,0.07160527777777778
Ima Robot,Greenback Boogie,12,8,8,2022,2,lunes,4.96175,0.08269583333333333
Luna Snow,"Flow - From ""Marvel Super War""/Soundtrack Version",12,8,8,2022,2,lunes,3.03225,0.0505375
Porta,Acción Y Reacción,13,8,8,2022,2,lunes,4.386216666666667,0.0731036111111111
Doja Cat,Say So,13,8,8,2022,2,lunes,3.9648833333333333,0.06608138888888888
MisterWives,Revolution,13,8,8,2022,2,lunes,3.8406666666666665,0.06401111111111112
Santaflow,Jura por Tu Dios,13,8,8,2022,2,lunes,2.49475,0.04157916666666667
Iron & Wine,Passing Afternoon,13,8,8,2022,2,lunes,4.020216666666666,0.06700361111111111
Porta,Animales racionales,13,8,8,2022,2,lunes,1.9288333333333334,0.03214722222222222
C-Kan,Quiero Que Sepas (feat. MC Magic),13,8,8,2022,2,lunes,0.0225,3.75e-4
C-Kan,Voy Por El Sueno de Muchos (feat. Zimple),13,8,8,2022,2,lunes,0,0
Keyblade,Los Héroes Nunca Mueren (Overwatch Mega Rap),13,8,8,2022,2,lunes,7.218933333333333,0.12031555555555555
C-Kan,Mujer Bonita,13,8,8,2022,2,lunes,0.04083333333333333,6.805555555555556e-4
Lorde,Royals,13,8,8,2022,2,lunes,0.03095,5.158333333333333e-4
MisterWives,3 small words,13,8,8,2022,2,lunes,0.029433333333333332,4.905555555555556e-4
MisterWives,No Need For Dreaming,13,8,8,2022,2,lunes,0.07666666666666666,0.0012777777777777779
C-Kan,Mujer Bonita,13,8,8,2022,2,lunes,3.23205,0.0538675
MisterWives,3 small words,13,8,8,2022,2,lunes,3.2171,0.05361833333333333
MisterWives,Let The Light In,13,8,8,2022,2,lunes,5.141333333333334,0.08568888888888888
lovelytheband,buzz cut (feat. MisterWives),13,8,8,2022,2,lunes,3.64625,0.060770833333333336
MisterWives,find my way home,13,8,8,2022,2,lunes,2.0339,0.033898333333333336
MisterWives,My Brother,0,9,8,2022,3,martes,0.06413333333333333,0.001068888888888889
Tessa Violet,Bored,0,9,8,2022,3,martes,3.0563333333333333,0.05093888888888889
C-Kan,De Que Me Sirve,0,9,8,2022,3,martes,4.533333333333333,0.07555555555555556
Santa RM,En Este Track,0,9,8,2022,3,martes,0.3672166666666667,0.0061202777777777774
Miguel Bosé,Aire soy (feat. Ximena Sariñana),0,9,8,2022,3,martes,4.13415,0.0689025
Tessa Violet,Games,0,9,8,2022,3,martes,3.4958,0.058263333333333334
Tessa Violet,Wishful Drinking,0,9,8,2022,3,martes,3.2518333333333334,0.05419722222222222
Keyblade,A Fuego Lento,0,9,8,2022,3,martes,3.48275,0.05804583333333333
Keyblade,Final del Juego (Avengers Endgame Rap),0,9,8,2022,3,martes,3.4979666666666667,0.058299444444444445
Tessa Violet,I Don't Get to Say I Love You Anymore,0,9,8,2022,3,martes,3.5002166666666668,0.05833694444444444
Tessa Violet,Games,0,9,8,2022,3,martes,3.6841833333333334,0.06140305555555556
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),1,9,8,2022,3,martes,2.73675,0.0456125
Porta,Dragon Ball Rap Super,1,9,8,2022,3,martes,6.8746,0.11457666666666666
Porta,Logro Desbloqueado,1,9,8,2022,3,martes,3.0011,0.05001833333333333
MisterWives,over the rainbow,1,9,8,2022,3,martes,2.8379333333333334,0.04729888888888889
Tessa Violet,I Like (the idea of) You,1,9,8,2022,3,martes,2.808,0.0468
MisterWives,decide to be happy,1,9,8,2022,3,martes,3.3503333333333334,0.05583888888888889
MisterWives,ghost,12,9,8,2022,3,martes,0.01951666666666667,3.252777777777778e-4
MisterWives,love me true,12,9,8,2022,3,martes,0.14103333333333334,0.0023505555555555554
Porta,En Boca De Tantos,12,9,8,2022,3,martes,0.02315,3.8583333333333335e-4
MisterWives,valentine's day,12,9,8,2022,3,martes,0.019733333333333332,3.2888888888888887e-4
Porta,Media vida,12,9,8,2022,3,martes,0.02575,4.2916666666666667e-4
MisterWives,Where Do We Go From Here?,12,9,8,2022,3,martes,3.8611666666666666,0.06435277777777777
MisterWives,muse,12,9,8,2022,3,martes,0.34605,0.0057675
Lorde,Royals,12,9,8,2022,3,martes,3.16975,0.05282916666666667
Marshmello,FRIENDS,12,9,8,2022,3,martes,3.377,0.05628333333333333
MisterWives,Twisted Tongue,12,9,8,2022,3,martes,3.3682166666666666,0.05613694444444445
Zara Larsson,Look What You've Done,13,9,8,2022,3,martes,3.0225666666666666,0.050376111111111115
Santa RM,Conquístame,13,9,8,2022,3,martes,1.9900666666666667,0.033167777777777775
MisterWives,Imagination Infatuation,13,9,8,2022,3,martes,3.5597666666666665,0.05932944444444444
C-Kan,La Calle Sabe De Mi Nombre,13,9,8,2022,3,martes,0.3816,0.00636
Tessa Violet,Games,13,9,8,2022,3,martes,3.4958,0.058263333333333334
Mark Ronson,Uptown Funk (feat. Bruno Mars),13,9,8,2022,3,martes,4.494433333333333,0.07490722222222222
MisterWives,Machine,13,9,8,2022,3,martes,3.5071,0.058451666666666666
PUBLIC,Make You Mine,13,9,8,2022,3,martes,3.8817666666666666,0.06469611111111111
Keyblade,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),13,9,8,2022,3,martes,3.2857166666666666,0.054761944444444446
Porta,Animales racionales,13,9,8,2022,3,martes,0.0086,1.4333333333333334e-4
MisterWives,Drummer Boy,13,9,8,2022,3,martes,3.8333333333333334e-4,6.3888888888888885e-6
MisterWives,Band Camp,13,9,8,2022,3,martes,1.555,0.025916666666666668
Porta,Estados,13,9,8,2022,3,martes,0.020716666666666668,3.452777777777778e-4
Tessa Violet,Games,13,9,8,2022,3,martes,3.6841833333333334,0.06140305555555556
MisterWives,Easy,13,9,8,2022,3,martes,3.523616666666667,0.05872694444444444
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),13,9,8,2022,3,martes,4.186216666666667,0.06977027777777778
C-Kan,Aparece,13,9,8,2022,3,martes,4.2,0.07
MisterWives,Vagabond,13,9,8,2022,3,martes,3.097766666666667,0.05162944444444444
Porta,Cosas de la Vida,13,9,8,2022,3,martes,3.7695666666666665,0.06282611111111111
Porta,Dragon Ball Super Broly Rap,0,10,8,2022,4,miércoles,2.5662166666666666,0.042770277777777775
Porta,Mi Rosa Negra 1.5,0,10,8,2022,4,miércoles,4.0909,0.06818166666666667
Porta,Nueva Generación,0,10,8,2022,4,miércoles,4.490666666666667,0.07484444444444445
Santaflow,La Locura Está en Mí - Streaming Remaster,0,10,8,2022,4,miércoles,3.3928833333333333,0.05654805555555555
Bebe Rexha,"Baby, I'm Jealous (feat. Doja Cat)",0,10,8,2022,4,miércoles,2.931216666666667,0.04885361111111111
Porta,Tela de Araña,0,10,8,2022,4,miércoles,4.065266666666667,0.06775444444444445
Doja Cat,Say So,0,10,8,2022,4,miércoles,3.9648833333333333,0.06608138888888888
C-Kan,No Haces Na,0,10,8,2022,4,miércoles,3.1182833333333333,0.051971388888888886
Zara Larsson,WOW,0,10,8,2022,4,miércoles,2.98485,0.0497475
Zara Larsson,Poster Girl,1,10,8,2022,4,miércoles,2.9509,0.049181666666666665
Zara Larsson,Lush Life,1,10,8,2022,4,miércoles,3.3520333333333334,0.05586722222222222
MisterWives,Stepped On A Bee,1,10,8,2022,4,miércoles,0.15016666666666667,0.002502777777777778
Porta,"Corazón, Boli y Papel",1,10,8,2022,4,miércoles,3.3648166666666666,0.05608027777777778
Porta,Dragon Ball Rap Super,1,10,8,2022,4,miércoles,6.8746,0.11457666666666666
Porta,Imperfecto,1,10,8,2022,4,miércoles,1.07595,0.0179325
MisterWives,valentine's day,12,10,8,2022,4,miércoles,0.21766666666666667,0.003627777777777778
Tessa Violet,Words Ain't Enough,12,10,8,2022,4,miércoles,2.07275,0.03454583333333333
MisterWives,3 small words,12,10,8,2022,4,miércoles,3.2171,0.05361833333333333
Porta,Mi Frikimundo,12,10,8,2022,4,miércoles,3.633966666666667,0.06056611111111111
C-Kan,"Esta Vida Me Encanta Remix (feat. Smoky, MC Davo, T-Killa, Don Aero, Tanke, Little el Crack, Big Metra, Santa RM, Zimple & DJ Maxo)",12,10,8,2022,4,miércoles,7.853083333333333,0.13088472222222222
Keyblade,A Fuego Lento,13,10,8,2022,4,miércoles,3.48275,0.05804583333333333
Tessa Violet,Games,13,10,8,2022,4,miércoles,3.4958,0.058263333333333334
MisterWives,Vagabond,13,10,8,2022,4,miércoles,3.097766666666667,0.05162944444444444
Porta,Inmortal,13,10,8,2022,4,miércoles,1.4268833333333333,0.02378138888888889
Santa RM,En Este Track,13,10,8,2022,4,miércoles,2.8625833333333333,0.04770972222222222
Zara Larsson,Ruin My Life,13,10,8,2022,4,miércoles,0.02285,3.8083333333333334e-4
Keyblade,Deadpool Vs Deathstroke (Épicas Batallas de Rap del Frikismo T2),13,10,8,2022,4,miércoles,0,0
Porta,Víctima y Verdugo,13,10,8,2022,4,miércoles,0.025066666666666668,4.1777777777777777e-4
Santa RM,No Sé en Qué Te Fallé,13,10,8,2022,4,miércoles,0.030466666666666666,5.077777777777778e-4
Smash Mouth,All Star,13,10,8,2022,4,miércoles,0.0306,5.1e-4
Porta,Solo un Poco Más de Mí,13,10,8,2022,4,miércoles,2.1247,0.03541166666666667
MisterWives,Where Do We Go From Here?,13,10,8,2022,4,miércoles,3.8611666666666666,0.06435277777777777
TINI,Quiero Volver,13,10,8,2022,4,miércoles,3.066,0.0511
MisterWives,Machine,13,10,8,2022,4,miércoles,3.5071,0.058451666666666666
MisterWives,Jingle Bell Rock -Spotify Singles Holiday,13,10,8,2022,4,miércoles,2.38155,0.0396925
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,13,10,8,2022,4,miércoles,2.626,0.04376666666666667
C-Kan,M-E-X-I-C-O,13,10,8,2022,4,miércoles,3.362216666666667,0.056036944444444445
Porta,He Vuelto,13,10,8,2022,4,miércoles,4.792883333333333,0.07988138888888889
Santa RM,Cuídala Bien,13,10,8,2022,4,miércoles,3.52315,0.05871916666666667
Porta,Entre Avenidas y Aceras,13,10,8,2022,4,miércoles,4.296316666666667,0.07160527777777778
MisterWives,SUPERBLOOM,13,10,8,2022,4,miércoles,0.4396833333333333,0.0073280555555555555
Porta,Entre Avenidas y Aceras,0,11,8,2022,5,jueves,2.462066666666667,0.04103444444444444
MisterWives,SUPERBLOOM,0,11,8,2022,5,jueves,3.5591,0.059318333333333334
Porta,Nunca volverá,0,11,8,2022,5,jueves,3.8554166666666667,0.06425694444444445
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),0,11,8,2022,5,jueves,4.186216666666667,0.06977027777777778
Keyblade,Los Vengadores Vs la Liga de la Justicia (Épicas Batallas de Rap del Frikismo),0,11,8,2022,5,jueves,6.53015,0.10883583333333334
Porta,Dragon Ball Rap Super,0,11,8,2022,5,jueves,6.8746,0.11457666666666666
Porta,La Primera Vez,0,11,8,2022,5,jueves,0.03145,5.241666666666667e-4
Porta,Cosas de la Vida,0,11,8,2022,5,jueves,0.05221666666666667,8.702777777777778e-4
Santaflow,Las Cartas Sobre la Mesa,0,11,8,2022,5,jueves,0.029433333333333332,4.905555555555556e-4
Santaflow,Jura por Tu Dios - Streaming Remaster,0,11,8,2022,5,jueves,0.12971666666666667,0.0021619444444444446
Tessa Violet,Interlude III,0,11,8,2022,5,jueves,0.6185833333333334,0.010309722222222222
MisterWives,oxygen,0,11,8,2022,5,jueves,0.05723333333333333,9.538888888888889e-4
Zara Larsson,Never Forget You,0,11,8,2022,5,jueves,3.5571166666666665,0.05928527777777778
Porta,Tras el Cristal,0,11,8,2022,5,jueves,1.09475,0.018245833333333333
MisterWives,Not Your Way,0,11,8,2022,5,jueves,3.11555,0.05192583333333333
Porta,Goku Vs Jiren Rap,1,11,8,2022,5,jueves,1.8989333333333334,0.031648888888888886
Porta,Imagina,1,11,8,2022,5,jueves,0.0379,6.316666666666667e-4
Porta,La Bella Y La Bestia (Con Norykko),1,11,8,2022,5,jueves,0.03625,6.041666666666667e-4
